time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.620000000000001,0.18257120144559408,-0.10793415643706382,12.97926832259838,6.261525898819926,6.18358281003923,0.0,0.5667622814651874,-0.2115534598884178,3.5216373621062695,0.008706314596466671,-0.10353376890930456,0.0,511.08917365658107,510.68710225385945,509.45196523361477,512.1313443206606
1.680000000000001,0.2189507946864321,-0.12113482642751973,13.196408886794863,6.262167218299158,6.177720384236544,0.0,0.646519900687799,-0.2283866404513349,3.7156706046401697,0.014384662427766887,-0.08805769897021722,0.0,477.6043767687664,478.7757501077035,478.5597908802123,478.9917006531987
1.740000000000001,0.2601694558128164,-0.13531320979969064,13.424430368771407,6.263170510124777,6.1721486232445955,0.0,0.7279736515169354,-0.24410838992453546,3.8843896329480208,0.02102733399148521,-0.10480040196626007,0.0,472.7298038137821,471.4309570108053,472.5311348536337,473.04285558914484
1.8000000000000012,0.3061078524429336,-0.1503582597648616,13.659922359956376,6.264446758705885,6.165464191586498,0.0,0.8039036973482293,-0.2572610718572814,3.9649605984026217,0.02175332249852698,-0.1298234535683945,0.0,448.36290406102256,446.3137855707583,446.3206437786136,446.37989230500733
1.8600000000000012,0.3569115584157739,-0.1661930053805561,13.901658103407689,6.265380730605321,6.157632596274009,0.0,0.8903166590683883,-0.2704306441265531,4.092305307773261,-0.0011968465788563818,-0.1319697172097485,0.0,462.39141048434726,462.20737994266807,462.927869091976,461.1182293796855
1.9200000000000013,0.41343046200182193,-0.1828535619675231,14.15386360729452,6.265599591043031,6.150431303113596,0.0,0.9944269019451573,-0.2848940494698157,4.313558679623437,0.011906515057946477,-0.10309311823501432,0.0,490.2850972734751,492.4139962673109,490.4330707499348,491.4053655473574
1.9800000000000013,0.4755508292800365,-0.20026797791061804,14.413300030701224,6.266479764957577,6.144917710500593,0.0,1.0767476886708855,-0.29551179825191987,4.334123774327652,0.019690544551180127,-0.07574133878312221,0.0,430.71456143062073,433.01405140163473,431.36226326059034,432.019068160349
2.0400000000000014,0.5426285274193332,-0.2182930415547407,14.673416470072567,6.267663277200832,6.139926648641097,0.0,1.1595661964318675,-0.3052196112900101,4.336308609237999,0.01979442724707798,-0.1053751576890654,0.0,428.2277750436676,425.6927912804184,425.32356780512083,425.332449707094
2.1000000000000014,0.6147127144321398,-0.23687403929116438,14.93327953695773,6.268650878266097,6.134115497632932,0.0,1.2437410569226521,-0.3140529301712803,4.325702924628642,0.008780747555862386,-0.0837247414657215,0.0,420.77617918946805,422.6376800626373,423.1118342901297,422.16239242960415
2.1600000000000015,0.6923010079056469,-0.2560035538588563,15.194869986449032,6.269805793474941,6.129174327614566,0.0,1.3429540125830324,-0.32350592596836597,4.3935786041984715,0.034619527536067785,-0.0797428483544376,0.0,447.4250321666892,447.7436704623531,447.1329349674161,449.23321637637974
2.2200000000000015,0.7760796107733896,-0.27568484860910775,15.461443644298154,6.271694410142661,6.124423238339908,0.0,1.4500604501716674,-0.3323296035059499,4.491677864489331,0.024306754993232413,-0.07809214609340795,0.0,458.0747942915782,458.20123997060267,458.6144829052699,457.79485581822684
2.2800000000000016,0.8661256925232803,-0.2958405724454267,15.732321661267946,6.273880679283245,6.120005769156911,0.0,1.5518389880911554,-0.33934815148568853,4.537266151410624,0.053563077045973975,-0.06592701779025269,0.0,442.0061517620402,443.0033860769324,441.8465035036495,444.2527456396666
2.3400000000000016,0.9620907710122686,-0.31635698290358155,16.004325285425253,6.276873866413673,6.1166532948528385,0.0,1.6472748245073865,-0.3442657272714286,4.5294361473925875,0.04127847383984319,-0.040967988732322144,0.0,425.04938156550844,427.18081487504594,426.4589010205389,425.40980750320375
2.4000000000000017,1.0638515424904715,-0.3371197278419847,16.275974449973294,6.279312227481531,6.113992311194767,0.0,1.7449318945091592,-0.34761430366393864,4.525448554729508,0.03932981379464854,-0.052153554285645776,0.0,427.7560759593149,426.80110148293767,427.74836284820486,427.5832913327514
2.4600000000000017,1.1715278150736392,-0.35804140093812376,16.547457915854544,6.281899611056348,6.111110907653128,0.0,1.8444926224624334,-0.3495603410330482,4.5238906862047275,0.0497948778303908,-0.040833497714814544,0.0,428.5344315750689,429.4941897071267,427.51326494792977,428.4052393204616
2.520000000000002,1.285613145774944,-0.37903445718198236,16.82110091592159,0.001692795613058351,6.108867222951103,0.0,1.9584762365679014,-0.3499175710463945,4.597123350840812,0.049333161815735646,-0.031279439969490966,0.0,452.3622570464535,453.1303933113632,452.9221477619044,452.8864966068345
2.580000000000002,1.4065944834909343,-0.39999004108937397,17.099257417796004,0.004572067165996785,6.106862693656414,0.0,2.0743115554026907,-0.34831673298649346,4.674321925634114,0.04515253330890194,-0.03804850184999417,0.0,456.22958668138534,455.6883152022313,454.08710805110115,453.7529188146339
2.640000000000002,1.534088342950364,-0.4208065319283194,17.379405538545996,0.007408294495304446,6.1043517405627306,0.0,2.1756362944557903,-0.34533044414993613,4.663878780717911,0.05120018827867904,-0.050804097479126564,0.0,428.08061124707126,426.99258883308175,427.5116813094338,428.02817990067945
2.700000000000002,1.6678833762738612,-0.4413857865118189,17.65994041429571,0.010510425272162394,6.101461479655379,0.0,2.2843851142896834,-0.3403683973527692,4.687048309288011,0.052687366814601934,-0.043367397170860474,0.0,438.08474190049947,438.7012895604266,439.2765428140972,439.4016198612904
2.760000000000002,1.8086632919467007,-0.46158517876913874,17.94413024066582,0.013759223535765308,6.099404164781118,0.0,2.4083616928031413,-0.3326262490655744,4.78538115154186,0.056915141625819274,-0.02049419577323507,0.0,462.5357337459298,464.33329500264864,462.57194579694425,462.9066153289789
2.820000000000002,1.956820435200854,-0.4812589502111672,18.23374035381885,0.017514482755626837,6.097997371483693,0.0,2.5301947097696362,-0.3228164389705098,4.867807678096288,0.07202541212064231,-0.030123178587176468,0.0,459.8045569008685,459.04093754119975,458.6112913723987,459.8127144700597
2.880000000000002,2.1118149062752276,-0.5003137448570834,18.52567577254062,0.02185111341482937,6.096156421108148,0.0,2.6363702375259117,-0.3119722700269724,4.86327396990289,0.07277574093253308,-0.031825093442195494,0.0,432.3816096248984,432.237838070379,432.7903006185158,432.85764708959243
2.940000000000002,2.2734614337984684,-0.5186107964308946,18.81871615652101,0.025794045265786103,6.094685712867472,0.0,2.7518818024699616,-0.2975442983706777,4.904425801491302,0.045323593750541076,-0.012878385405044098,0.0,446.826023742712,448.3680636308892,448.6975965734659,446.4660121352503
3.000000000000002,2.4423936143655154,-0.5359259289864841,19.11602697890644,0.028755501839079045,6.094055352475015,0.0,2.8790799484662744,-0.27935062323930415,5.005357919411042,0.05640062879033288,-0.00613965825639619,0.0,465.6689500321339,466.1959912703977,467.38191811859315,468.2459321537769
3.0600000000000023,2.618637733559638,-0.5521343071260361,19.417741514116983,0.03215258679462529,6.093717180363658,0.0,2.995618124092813,-0.26061897838703546,5.05147753449465,0.05704930668005177,-0.00464779174179473,0.0,450.4771342128433,450.5978718860961,451.47455733259886,451.5290339494806
3.1200000000000023,2.801439030908879,-0.567226388981875,19.720009145712957,0.03567907668094694,6.093545118822082,0.0,3.0977010579485382,-0.2421593764743691,5.024151043458862,0.06201866396792073,0.00047411402470290496,0.0,426.77028448842333,427.2073776344132,428.4680489238051,428.8929389782831
3.1800000000000024,2.990776287447603,-0.5810687818362673,20.022857609476368,0.040169063090240265,6.093701891777961,0.0,3.213382774931911,-0.21887113559058696,5.070487296177974,0.09263795058450652,0.0065800314483331485,0.0,451.2289174788882,451.7216007998296,450.61369639086024,453.08655471374715
3.2400000000000024,3.187101288592979,-0.5934076543802038,20.32884822761532,0.04592502053818848,6.094018299371124,0.0,3.3305845876207436,-0.1918972025666718,5.1288296289200535,0.10181544901897521,0.0025230216577932685,0.0,456.6550272312252,456.3311432171983,455.31630983610023,456.0576245907637
3.3000000000000025,3.3906451483906985,-0.603962539492259,20.639442705066795,0.05166863040014924,6.09441023759055,0.0,3.4539776613998163,-0.15935426917047668,5.223753835278605,0.07935786584917574,0.013539774902474516,0.0,468.2003395077893,469.0567244116344,468.59727805705023,466.8550761904289
3.3600000000000025,3.601399021195985,-0.6124964014440145,20.954879657633143,0.05667942653996949,6.095251674137652,0.0,3.5708866413960068,-0.12465235292402634,5.29039678457502,0.0907396428313625,0.014975083188929355,0.0,460.70155811622914,460.8149310208387,460.02506430767005,460.930975817836
3.4200000000000026,3.8182828789100856,-0.6191033776866356,21.26987378713243,0.06202799256116087,6.096903025090118,0.0,3.6584270741465827,-0.09515120468619624,5.209756492538363,0.08574333473200159,0.04506812335437106,0.0,411.52707300355485,414.18304812261715,413.9941901910741,413.56150223962334
3.4800000000000026,4.040976096840893,-0.6236547043142651,21.583270856196894,0.066778542956202,6.099317963570806,0.0,3.7642870618069746,-0.056110584044362984,5.236650147092506,0.060912709971625505,0.02825899761895901,0.0,448.9601099638614,447.5947428841199,449.1254999880349,447.11143966358895
3.5400000000000027,4.270188848449174,-0.6256944992430093,21.899542686951342,0.07083409871912227,6.101194965802554,0.0,3.875766506063441,-0.011527016466310531,5.305346390225771,0.07839859380188784,0.03673273191954822,0.0,461.6541805147443,462.32273332096435,460.718346574715,462.10221292281574
3.6000000000000028,4.505734470906394,-0.6250887190948654,22.2183515978686,0.07516434556481322,6.102946761086892,0.0,3.9754202326898747,0.03212409874656705,5.321491368680373,0.05526292275748303,0.006520858616168393,0.0,448.668143455099,446.20827641733496,445.4420847106201,443.54958393762536
3.660000000000003,4.747702400379502,-0.6215838322407025,22.5408315301936,0.0782011171159036,6.102830862668339,0.0,4.089921502075122,0.08499057919184627,5.427189780267858,0.03915396009770636,-0.029878238571947345,0.0,476.5424102038997,473.7514301801204,473.7117958760057,472.47264202673875
3.720000000000003,4.996546703274659,-0.6148388486233779,22.869742426811943,0.08077918224674008,6.10103763503335,0.0,4.204843889138689,0.14004430194064146,5.535759162592919,0.04967153689708408,-0.029904907722030277,0.0,476.4922365067777,476.48998408024397,475.8433765400187,476.64885798510005
3.780000000000003,5.251664262922334,-0.6050152053175625,23.20170616253085,0.08397759662414028,6.098983719914944,0.0,4.299118710136373,0.18767198666040508,5.529562025764366,0.05973171330989676,-0.04471052544526626,0.0,443.02827748700173,441.80844065981057,441.46499684856866,442.296365004964
3.840000000000003,5.513058834809915,-0.5920032776385035,23.536500560917,0.08774016363779147,6.096090190378863,0.0,4.414087276582525,0.24637423089161342,5.629480460230291,0.06808139731444765,-0.05638947150944672,0.0,475.4440397981921,474.54692600001476,475.9158806811034,476.5572022946053
3.900000000000003,5.7805044896939215,-0.5758030878195324,23.872611579161486,0.09230886715236952,6.093238792984284,0.0,4.500939073438051,0.293989469158396,5.574301176387492,0.08871617205997209,-0.0339806806002508,0.0,426.85409918666966,428.7609982362633,427.3647314266823,429.1250389386944
3.960000000000003,6.053608688432833,-0.5564634961388634,24.207604414145937,0.09739239262115262,6.091352540656194,0.0,4.602550153230372,0.35110938879006864,5.591817789761871,0.07523538783611662,-0.026783775972765315,0.0,450.6705170246018,451.2516406706664,452.7053409578082,451.6247629469516
4.020000000000002,6.333200758796609,-0.5334144660713905,24.545588512901418,0.101771644567755,6.08990167959907,0.0,4.717098990478094,0.41757436550263827,5.673652670894845,0.06806613537437022,-0.01942708770873731,0.0,471.41798955665973,471.98617606734496,472.98329468788916,472.4344868867565
4.080000000000001,6.619057961504539,-0.5066095701501044,24.885371265767382,0.10596052718292892,6.088960740272743,0.0,4.811431125737777,0.4762694902385947,5.652376935372021,0.07309900821623237,-0.00908452662568607,0.0,440.7578780659647,441.61210892894735,440.8106690537169,441.23020898502
4.14,6.911463295194832,-0.47572299615391495,25.22841724331955,0.10992756211246668,6.08816308717622,0.0,4.935175349485288,0.5536401761103538,5.781558032427503,0.046077529672965814,-0.023427801646752427,0.0,488.3574137397911,487.2862685139244,488.895766837479,486.8805299664224
4.199999999999998,7.211085443246623,-0.4402265195588118,25.578198115635875,0.11272684479788797,6.087761657276888,0.0,5.052033326661058,0.629779590507983,5.877059469532296,0.0477844365452832,0.014681519922467561,0.0,477.98585090109214,480.88201063446485,479.8722554599101,480.0029524831144
4.259999999999997,7.517083925886215,-0.40044802779097677,25.930653928514953,0.11717483394770234,6.0886987734211,0.0,5.147666857681591,0.6965013110526072,5.871373526621734,0.10216712006542515,0.017429748793875523,0.0,449.21898357222176,449.44173477784585,447.98788785927513,452.3927188826072
4.319999999999996,7.828814427184257,-0.35655415666744544,26.282977505839405,0.12329355843760315,6.089495939168891,0.0,5.2430870808307555,0.7671509168593235,5.872583663391579,0.1015996081302111,0.003346022634025104,0.0,452.63780597062623,451.50257924071406,452.3412642372335,452.3043622486152
4.379999999999995,8.146466358397713,-0.3081617560713447,26.636572519142977,0.12917556694196897,6.089693984328926,0.0,5.345066975552689,0.8464413771169789,5.9134765722149965,0.0897340598279328,0.0032100524359260432,0.0,465.08375206742556,465.0730338212313,465.50963947126786,464.5877114970574
4.439999999999993,8.469571880232428,-0.25532122127961804,26.989416033568286,0.13428207372295553,6.089430665376682,0.0,5.425013833881964,0.9153503410840923,5.848177963484467,0.07372977545223965,-0.027389230650207597,0.0,432.9086912014127,430.3255571211563,432.64579968825075,431.30192178364223
4.499999999999992,8.797464913809543,-0.19826256477209517,27.338380654679383,0.13855214762417667,6.087621526044472,0.0,5.5047960754168885,0.9869642365399134,5.784107130813338,0.0654799485066058,-0.03634597206763661,0.0,432.238967040666,431.4829378931304,432.1479057879757,431.4557870661877
4.559999999999991,9.130059403052082,-0.1369048944918742,27.68304177568465,0.1419653292351848,6.0852035377587885,0.0,5.5817865027546905,1.0586063569767257,5.70479751632811,0.028006546590152837,-0.04968860649390167,0.0,427.3213123627627,426.1811328591887,427.70216296227665,424.499811402016
4.6199999999999894,9.46804526140886,-0.07067055767030972,28.02666424574645,0.1436980718271208,6.082676060379498,0.0,5.684441993852685,1.1492816610325787,5.748737113957552,0.030569044353361153,-0.030173914978002096,0.0,465.6781139539264,467.20151735905915,465.46587396815784,465.66661220727235
4.679999999999988,9.811910289277778,0.0008245405497600098,28.37146109874206,0.14540451932293053,6.080875738179831,0.0,5.777707232302124,1.2340026425822799,5.744269249547789,0.02380355978078077,-0.029670449888044105,0.0,452.0241515776842,452.064465239291,451.87619537150107,451.3305497356325
4.739999999999987,10.161083446498033,0.07722384170482988,28.714580415248896,0.14748629718902162,6.0793271120865295,0.0,5.86140895769596,1.3127856051066669,5.693107749738589,0.050527043487140946,-0.019034145930529885,0.0,437.77872211838826,438.66294079997976,434.7825995560996,437.01689636218276
4.799999999999986,10.515149691184968,0.15829767717780255,29.054035936500195,0.1508129360067647,6.078318329617595,0.0,5.940777527209541,1.389940674145133,5.622263294267156,0.06380511485530423,-0.012704903587720542,0.0,429.35062481172946,429.8874903210302,430.47550505562947,431.60007920115567
4.859999999999984,10.87391827378336,0.24402032066850698,29.389027564268606,0.15446304004615552,6.077794579649034,0.0,6.018121842518497,1.4677917760581494,5.544358155171884,0.05411544798355314,-0.0017734171201703843,0.0,426.3425227654895,427.2758587797562,428.63831737095643,427.8166086855272
4.919999999999983,11.237690596092685,0.33475401631204643,29.721185423584753,0.15759538085757185,6.077310706948381,0.0,6.10746050108931,1.5569052962525345,5.5274538440654775,0.04808452779423645,-0.025233362097748627,0.0,447.1839699528908,445.26845161843244,448.4992546524383,448.01076840217183
4.979999999999982,11.606938353969221,0.430985432499434,30.052955949293963,0.16121575319062842,6.075431882626043,0.0,6.200743088975852,1.6510372845971582,5.531251354419605,0.0775876690053605,-0.047664561317558383,0.0,455.2085314973378,453.40911046492965,452.9809182923907,455.35015169340136
5.0399999999999805,11.98280964355675,0.533705748422596,30.389688870048047,0.16569953586673503,6.072193161068228,0.0,6.328234138012086,1.7732443140385503,5.691781479708566,0.06829814234387127,-0.07122762160946869,0.0,504.0116259225589,502.3036558907411,502.5059600810362,501.83561000661575
